,Date,Close,roe,roa,earningPerShare,debtOnEquity,bookValuePerShare,grossProfitMargin,operatingProfitMargin,assetOnEquity,payableOnEquity
2628,2017-07-28,85025.0,0.466,0.35,4966.0,0.0,11488.0,0.472,0.228,1.3,0.3
2629,2017-07-31,84803.0,0.466,0.35,4966.0,0.0,11488.0,0.472,0.228,1.3,0.3
2630,2017-08-01,83969.0,0.466,0.35,4966.0,0.0,11488.0,0.472,0.228,1.3,0.3
2631,2017-08-02,84692.0,0.466,0.35,4966.0,0.0,11488.0,0.472,0.228,1.3,0.3
2632,2017-08-03,85581.0,0.466,0.35,4966.0,0.0,11488.0,0.472,0.228,1.3,0.3
2633,2017-08-04,85581.0,0.466,0.35,4966.0,0.0,11488.0,0.472,0.228,1.3,0.3
2634,2017-08-07,85414.0,0.466,0.35,4966.0,0.0,11488.0,0.472,0.228,1.3,0.3
2635,2017-08-08,84470.0,0.466,0.35,4966.0,0.0,11488.0,0.472,0.228,1.3,0.3
2636,2017-08-09,83358.0,0.466,0.35,4966.0,0.0,11488.0,0.472,0.228,1.3,0.3
2637,2017-08-10,84192.0,0.466,0.35,4966.0,0.0,11488.0,0.472,0.228,1.3,0.3
2638,2017-08-11,84192.0,0.466,0.35,4966.0,0.0,11488.0,0.472,0.228,1.3,0.3
2639,2017-08-14,84304.0,0.466,0.35,4966.0,0.0,11488.0,0.472,0.228,1.3,0.3
2640,2017-08-15,83628.0,0.466,0.35,4966.0,0.0,11488.0,0.472,0.228,1.3,0.3
2641,2017-08-16,83065.0,0.466,0.35,4966.0,0.0,11488.0,0.472,0.228,1.3,0.3
2642,2017-08-17,83797.0,0.466,0.35,4966.0,0.0,11488.0,0.472,0.228,1.3,0.3
2643,2017-08-18,84023.0,0.466,0.35,4966.0,0.0,11488.0,0.472,0.228,1.3,0.3
2644,2017-08-21,83854.0,0.466,0.35,4966.0,0.0,11488.0,0.472,0.228,1.3,0.3
2645,2017-08-22,83628.0,0.466,0.35,4966.0,0.0,11488.0,0.472,0.228,1.3,0.3
2646,2017-08-23,83628.0,0.466,0.35,4966.0,0.0,11488.0,0.472,0.228,1.3,0.3
2647,2017-08-24,83516.0,0.466,0.35,4966.0,0.0,11488.0,0.472,0.228,1.3,0.3
2648,2017-08-25,83628.0,0.466,0.35,4966.0,0.0,11488.0,0.472,0.228,1.3,0.3
2649,2017-08-28,83516.0,0.466,0.35,4966.0,0.0,11488.0,0.472,0.228,1.3,0.3
2650,2017-08-29,83065.0,0.466,0.35,4966.0,0.0,11488.0,0.472,0.228,1.3,0.3
2651,2017-08-30,83347.0,0.466,0.35,4966.0,0.0,11488.0,0.472,0.228,1.3,0.3
2652,2017-08-31,83572.0,0.466,0.35,4966.0,0.0,11488.0,0.472,0.228,1.3,0.3
2653,2017-09-01,85318.0,0.466,0.35,4966.0,0.0,11488.0,0.472,0.228,1.3,0.3
2654,2017-09-05,85937.0,0.466,0.35,4966.0,0.0,11488.0,0.472,0.228,1.3,0.3
2655,2017-09-06,85036.0,0.466,0.35,4966.0,0.0,11488.0,0.472,0.228,1.3,0.3
2656,2017-09-07,84192.0,0.466,0.35,4966.0,0.0,11488.0,0.472,0.228,1.3,0.3
2657,2017-09-08,83966.0,0.466,0.35,4966.0,0.0,11488.0,0.472,0.228,1.3,0.3
2658,2017-09-11,83572.0,0.466,0.35,4966.0,0.0,11488.0,0.472,0.228,1.3,0.3
2659,2017-09-12,83403.0,0.466,0.35,4966.0,0.0,11488.0,0.472,0.228,1.3,0.3
2660,2017-09-13,83459.0,0.466,0.35,4966.0,0.0,11488.0,0.472,0.228,1.3,0.3
2661,2017-09-14,83516.0,0.466,0.35,4966.0,0.0,11488.0,0.472,0.228,1.3,0.3
2662,2017-09-15,83347.0,0.466,0.35,4966.0,0.0,11488.0,0.472,0.228,1.3,0.3
2663,2017-09-18,83910.0,0.466,0.35,4966.0,0.0,11488.0,0.472,0.228,1.3,0.3
2664,2017-09-19,83572.0,0.466,0.35,4966.0,0.0,11488.0,0.472,0.228,1.3,0.3
2665,2017-09-20,83854.0,0.466,0.35,4966.0,0.0,11488.0,0.472,0.228,1.3,0.3
2666,2017-09-21,83347.0,0.466,0.35,4966.0,0.0,11488.0,0.472,0.228,1.3,0.3
2667,2017-09-22,83178.0,0.466,0.35,4966.0,0.0,11488.0,0.472,0.228,1.3,0.3
2668,2017-09-25,83347.0,0.466,0.35,4966.0,0.0,11488.0,0.472,0.228,1.3,0.3
2669,2017-09-26,83403.0,0.466,0.35,4966.0,0.0,11488.0,0.472,0.228,1.3,0.3
2670,2017-09-27,83347.0,0.466,0.35,4966.0,0.0,11488.0,0.472,0.228,1.3,0.3
2671,2017-09-28,83910.0,0.466,0.35,4966.0,0.0,11488.0,0.472,0.228,1.3,0.3
2672,2017-09-29,84023.0,0.466,0.35,4966.0,0.0,11488.0,0.472,0.228,1.3,0.3
2673,2017-10-02,83628.0,0.452,0.322,4926.0,0.0,11184.0,0.454,0.152,1.5,0.5
2674,2017-10-03,83291.0,0.452,0.322,4926.0,0.0,11184.0,0.454,0.152,1.5,0.5
2675,2017-10-04,83628.0,0.452,0.322,4926.0,0.0,11184.0,0.454,0.152,1.5,0.5
2676,2017-10-05,83910.0,0.452,0.322,4926.0,0.0,11184.0,0.454,0.152,1.5,0.5
2677,2017-10-06,83910.0,0.452,0.322,4926.0,0.0,11184.0,0.454,0.152,1.5,0.5
2678,2017-10-09,83854.0,0.452,0.322,4926.0,0.0,11184.0,0.454,0.152,1.5,0.5
2679,2017-10-10,83628.0,0.452,0.322,4926.0,0.0,11184.0,0.454,0.152,1.5,0.5
2680,2017-10-11,83628.0,0.452,0.322,4926.0,0.0,11184.0,0.454,0.152,1.5,0.5
2681,2017-10-12,83347.0,0.452,0.322,4926.0,0.0,11184.0,0.454,0.152,1.5,0.5
2682,2017-10-13,84135.0,0.452,0.322,4926.0,0.0,11184.0,0.454,0.152,1.5,0.5
2683,2017-10-16,83685.0,0.452,0.322,4926.0,0.0,11184.0,0.454,0.152,1.5,0.5
2684,2017-10-17,83966.0,0.452,0.322,4926.0,0.0,11184.0,0.454,0.152,1.5,0.5
2685,2017-10-18,83910.0,0.452,0.322,4926.0,0.0,11184.0,0.454,0.152,1.5,0.5
2686,2017-10-19,83797.0,0.452,0.322,4926.0,0.0,11184.0,0.454,0.152,1.5,0.5
2687,2017-10-20,83628.0,0.452,0.322,4926.0,0.0,11184.0,0.454,0.152,1.5,0.5
2688,2017-10-23,83347.0,0.452,0.322,4926.0,0.0,11184.0,0.454,0.152,1.5,0.5
2689,2017-10-24,83910.0,0.452,0.322,4926.0,0.0,11184.0,0.454,0.152,1.5,0.5
2690,2017-10-25,84755.0,0.452,0.322,4926.0,0.0,11184.0,0.454,0.152,1.5,0.5
2691,2017-10-26,85487.0,0.452,0.322,4926.0,0.0,11184.0,0.454,0.152,1.5,0.5
2692,2017-10-27,85825.0,0.452,0.322,4926.0,0.0,11184.0,0.454,0.152,1.5,0.5
2693,2017-10-30,85543.0,0.452,0.322,4926.0,0.0,11184.0,0.454,0.152,1.5,0.5
2694,2017-10-31,85036.0,0.452,0.322,4926.0,0.0,11184.0,0.454,0.152,1.5,0.5
2695,2017-11-01,87289.0,0.452,0.322,4926.0,0.0,11184.0,0.454,0.152,1.5,0.5
2696,2017-11-02,87796.0,0.452,0.322,4926.0,0.0,11184.0,0.454,0.152,1.5,0.5
2697,2017-11-03,87402.0,0.452,0.322,4926.0,0.0,11184.0,0.454,0.152,1.5,0.5
2698,2017-11-06,88978.0,0.452,0.322,4926.0,0.0,11184.0,0.454,0.152,1.5,0.5
2699,2017-11-07,88866.0,0.452,0.322,4926.0,0.0,11184.0,0.454,0.152,1.5,0.5
2700,2017-11-08,90217.0,0.452,0.322,4926.0,0.0,11184.0,0.454,0.152,1.5,0.5
2701,2017-11-09,91513.0,0.452,0.322,4926.0,0.0,11184.0,0.454,0.152,1.5,0.5
2702,2017-11-10,97876.0,0.452,0.322,4926.0,0.0,11184.0,0.454,0.152,1.5,0.5
2703,2017-11-13,103902.0,0.452,0.322,4926.0,0.0,11184.0,0.454,0.152,1.5,0.5
2704,2017-11-14,101368.0,0.452,0.322,4926.0,0.0,11184.0,0.454,0.152,1.5,0.5
2705,2017-11-15,102381.0,0.452,0.322,4926.0,0.0,11184.0,0.454,0.152,1.5,0.5
2706,2017-11-16,103170.0,0.452,0.322,4926.0,0.0,11184.0,0.454,0.152,1.5,0.5
2707,2017-11-17,103170.0,0.452,0.322,4926.0,0.0,11184.0,0.454,0.152,1.5,0.5
2708,2017-11-20,105310.0,0.452,0.322,4926.0,0.0,11184.0,0.454,0.152,1.5,0.5
2709,2017-11-21,106436.0,0.452,0.322,4926.0,0.0,11184.0,0.454,0.152,1.5,0.5
2710,2017-11-22,104127.0,0.452,0.322,4926.0,0.0,11184.0,0.454,0.152,1.5,0.5
2711,2017-11-23,104127.0,0.452,0.322,4926.0,0.0,11184.0,0.454,0.152,1.5,0.5
2712,2017-11-24,104184.0,0.452,0.322,4926.0,0.0,11184.0,0.454,0.152,1.5,0.5
2713,2017-11-27,104184.0,0.452,0.322,4926.0,0.0,11184.0,0.454,0.152,1.5,0.5
2714,2017-11-28,104184.0,0.452,0.322,4926.0,0.0,11184.0,0.454,0.152,1.5,0.5
2715,2017-11-29,104184.0,0.452,0.322,4926.0,0.0,11184.0,0.454,0.152,1.5,0.5
2716,2017-11-30,105141.0,0.452,0.322,4926.0,0.0,11184.0,0.454,0.152,1.5,0.5
2717,2017-12-01,110378.0,0.452,0.322,4926.0,0.0,11184.0,0.454,0.152,1.5,0.5
2718,2017-12-04,114320.0,0.452,0.322,4926.0,0.0,11184.0,0.454,0.152,1.5,0.5
2719,2017-12-05,112068.0,0.452,0.322,4926.0,0.0,11184.0,0.454,0.152,1.5,0.5
2720,2017-12-06,109815.0,0.452,0.322,4926.0,0.0,11184.0,0.454,0.152,1.5,0.5
2721,2017-12-07,104747.0,0.452,0.322,4926.0,0.0,11184.0,0.454,0.152,1.5,0.5
2722,2017-12-08,105929.0,0.452,0.322,4926.0,0.0,11184.0,0.454,0.152,1.5,0.5
2723,2017-12-11,107562.0,0.452,0.322,4926.0,0.0,11184.0,0.454,0.152,1.5,0.5
2724,2017-12-12,109533.0,0.452,0.322,4926.0,0.0,11184.0,0.454,0.152,1.5,0.5
2725,2017-12-13,109702.0,0.452,0.322,4926.0,0.0,11184.0,0.454,0.152,1.5,0.5
2726,2017-12-14,113194.0,0.452,0.322,4926.0,0.0,11184.0,0.454,0.152,1.5,0.5
2727,2017-12-15,110941.0,0.452,0.322,4926.0,0.0,11184.0,0.454,0.152,1.5,0.5
2728,2017-12-18,115447.0,0.452,0.322,4926.0,0.0,11184.0,0.454,0.152,1.5,0.5
2729,2017-12-19,114320.0,0.452,0.322,4926.0,0.0,11184.0,0.454,0.152,1.5,0.5
2730,2017-12-20,113757.0,0.452,0.322,4926.0,0.0,11184.0,0.454,0.152,1.5,0.5
2731,2017-12-21,114827.0,0.452,0.322,4926.0,0.0,11184.0,0.454,0.152,1.5,0.5
2732,2017-12-22,114264.0,0.452,0.322,4926.0,0.0,11184.0,0.454,0.152,1.5,0.5
2733,2017-12-25,112631.0,0.452,0.322,4926.0,0.0,11184.0,0.454,0.152,1.5,0.5
2734,2017-12-26,114264.0,0.452,0.322,4926.0,0.0,11184.0,0.454,0.152,1.5,0.5
2735,2017-12-27,115447.0,0.452,0.322,4926.0,0.0,11184.0,0.454,0.152,1.5,0.5
2736,2017-12-28,116409.0,0.452,0.322,4926.0,0.0,11184.0,0.454,0.152,1.5,0.5
2737,2017-12-29,118338.0,0.452,0.322,4926.0,0.0,11184.0,0.454,0.152,1.5,0.5
2738,2018-01-02,119983.0,0.398,0.303,4814.0,0.1,12350.0,0.453,0.242,1.4,0.3
2739,2018-01-03,121345.0,0.398,0.303,4814.0,0.1,12350.0,0.453,0.242,1.4,0.3
2740,2018-01-04,121855.0,0.398,0.303,4814.0,0.1,12350.0,0.453,0.242,1.4,0.3
2741,2018-01-05,121118.0,0.398,0.303,4814.0,0.1,12350.0,0.453,0.242,1.4,0.3
2742,2018-01-08,119132.0,0.398,0.303,4814.0,0.1,12350.0,0.453,0.242,1.4,0.3
2743,2018-01-09,117430.0,0.398,0.303,4814.0,0.1,12350.0,0.453,0.242,1.4,0.3
2744,2018-01-10,119699.0,0.398,0.303,4814.0,0.1,12350.0,0.453,0.242,1.4,0.3
2745,2018-01-11,119132.0,0.398,0.303,4814.0,0.1,12350.0,0.453,0.242,1.4,0.3
2746,2018-01-12,119075.0,0.398,0.303,4814.0,0.1,12350.0,0.453,0.242,1.4,0.3
2747,2018-01-15,118281.0,0.398,0.303,4814.0,0.1,12350.0,0.453,0.242,1.4,0.3
2748,2018-01-16,118168.0,0.398,0.303,4814.0,0.1,12350.0,0.453,0.242,1.4,0.3
2749,2018-01-17,114083.0,0.398,0.303,4814.0,0.1,12350.0,0.453,0.242,1.4,0.3
2750,2018-01-18,116636.0,0.398,0.303,4814.0,0.1,12350.0,0.453,0.242,1.4,0.3
2751,2018-01-19,116636.0,0.398,0.303,4814.0,0.1,12350.0,0.453,0.242,1.4,0.3
2752,2018-01-22,120040.0,0.398,0.303,4814.0,0.1,12350.0,0.453,0.242,1.4,0.3
2753,2018-01-23,120040.0,0.398,0.303,4814.0,0.1,12350.0,0.453,0.242,1.4,0.3
2754,2018-01-24,120040.0,0.398,0.303,4814.0,0.1,12350.0,0.453,0.242,1.4,0.3
2755,2018-01-25,117430.0,0.398,0.303,4814.0,0.1,12350.0,0.453,0.242,1.4,0.3
2756,2018-01-26,120153.0,0.398,0.303,4814.0,0.1,12350.0,0.453,0.242,1.4,0.3
2757,2018-01-29,117147.0,0.398,0.303,4814.0,0.1,12350.0,0.453,0.242,1.4,0.3
2758,2018-01-30,116012.0,0.398,0.303,4814.0,0.1,12350.0,0.453,0.242,1.4,0.3
2759,2018-01-31,115445.0,0.398,0.303,4814.0,0.1,12350.0,0.453,0.242,1.4,0.3
2760,2018-02-01,115161.0,0.398,0.303,4814.0,0.1,12350.0,0.453,0.242,1.4,0.3
2761,2018-02-02,117430.0,0.398,0.303,4814.0,0.1,12350.0,0.453,0.242,1.4,0.3
2762,2018-02-05,115218.0,0.398,0.303,4814.0,0.1,12350.0,0.453,0.242,1.4,0.3
2763,2018-02-06,112268.0,0.398,0.303,4814.0,0.1,12350.0,0.453,0.242,1.4,0.3
2764,2018-02-07,113629.0,0.398,0.303,4814.0,0.1,12350.0,0.453,0.242,1.4,0.3
2765,2018-02-08,111814.0,0.398,0.303,4814.0,0.1,12350.0,0.453,0.242,1.4,0.3
2766,2018-02-09,108353.0,0.398,0.303,4814.0,0.1,12350.0,0.453,0.242,1.4,0.3
2767,2018-02-12,108921.0,0.398,0.303,4814.0,0.1,12350.0,0.453,0.242,1.4,0.3
2768,2018-02-13,109772.0,0.398,0.303,4814.0,0.1,12350.0,0.453,0.242,1.4,0.3
2769,2018-02-21,115274.0,0.398,0.303,4814.0,0.1,12350.0,0.453,0.242,1.4,0.3
2770,2018-02-22,114026.0,0.398,0.303,4814.0,0.1,12350.0,0.453,0.242,1.4,0.3
2771,2018-02-23,114594.0,0.398,0.303,4814.0,0.1,12350.0,0.453,0.242,1.4,0.3
2772,2018-02-26,113459.0,0.398,0.303,4814.0,0.1,12350.0,0.453,0.242,1.4,0.3
2773,2018-02-27,113459.0,0.398,0.303,4814.0,0.1,12350.0,0.453,0.242,1.4,0.3
2774,2018-02-28,111190.0,0.398,0.303,4814.0,0.1,12350.0,0.453,0.242,1.4,0.3
2775,2018-03-01,111190.0,0.398,0.303,4814.0,0.1,12350.0,0.453,0.242,1.4,0.3
2776,2018-03-02,113062.0,0.398,0.303,4814.0,0.1,12350.0,0.453,0.242,1.4,0.3
2777,2018-03-05,114821.0,0.398,0.303,4814.0,0.1,12350.0,0.453,0.242,1.4,0.3
2778,2018-03-06,114594.0,0.398,0.303,4814.0,0.1,12350.0,0.453,0.242,1.4,0.3
2779,2018-03-07,116920.0,0.398,0.303,4814.0,0.1,12350.0,0.453,0.242,1.4,0.3
2780,2018-03-08,118565.0,0.398,0.303,4814.0,0.1,12350.0,0.453,0.242,1.4,0.3
2781,2018-03-09,117997.0,0.398,0.303,4814.0,0.1,12350.0,0.453,0.242,1.4,0.3
2782,2018-03-12,116863.0,0.398,0.303,4814.0,0.1,12350.0,0.453,0.242,1.4,0.3
2783,2018-03-13,119132.0,0.398,0.303,4814.0,0.1,12350.0,0.453,0.242,1.4,0.3
2784,2018-03-14,120834.0,0.398,0.303,4814.0,0.1,12350.0,0.453,0.242,1.4,0.3
2785,2018-03-15,119246.0,0.398,0.303,4814.0,0.1,12350.0,0.453,0.242,1.4,0.3
2786,2018-03-16,121401.0,0.398,0.303,4814.0,0.1,12350.0,0.453,0.242,1.4,0.3
2787,2018-03-19,120267.0,0.398,0.303,4814.0,0.1,12350.0,0.453,0.242,1.4,0.3
2788,2018-03-20,118565.0,0.398,0.303,4814.0,0.1,12350.0,0.453,0.242,1.4,0.3
2789,2018-03-21,118565.0,0.398,0.303,4814.0,0.1,12350.0,0.453,0.242,1.4,0.3
2790,2018-03-22,118565.0,0.398,0.303,4814.0,0.1,12350.0,0.453,0.242,1.4,0.3
2791,2018-03-23,117430.0,0.398,0.303,4814.0,0.1,12350.0,0.453,0.242,1.4,0.3
2792,2018-03-26,118281.0,0.398,0.303,4814.0,0.1,12350.0,0.453,0.242,1.4,0.3
2793,2018-03-27,120834.0,0.398,0.303,4814.0,0.1,12350.0,0.453,0.242,1.4,0.3
2794,2018-03-28,119699.0,0.398,0.303,4814.0,0.1,12350.0,0.453,0.242,1.4,0.3
2795,2018-03-29,117430.0,0.398,0.303,4814.0,0.1,12350.0,0.453,0.242,1.4,0.3
2796,2018-03-30,115161.0,0.398,0.303,4814.0,0.1,12350.0,0.453,0.242,1.4,0.3
2797,2018-04-02,113289.0,0.388,0.288,4692.0,0.1,12462.0,0.472,0.22,1.4,0.4
2798,2018-04-03,109885.0,0.388,0.288,4692.0,0.1,12462.0,0.472,0.22,1.4,0.4
2799,2018-04-04,113459.0,0.388,0.288,4692.0,0.1,12462.0,0.472,0.22,1.4,0.4
2800,2018-04-05,111927.0,0.388,0.288,4692.0,0.1,12462.0,0.472,0.22,1.4,0.4
2801,2018-04-06,112438.0,0.388,0.288,4692.0,0.1,12462.0,0.472,0.22,1.4,0.4
2802,2018-04-09,112211.0,0.388,0.288,4692.0,0.1,12462.0,0.472,0.22,1.4,0.4
2803,2018-04-10,111757.0,0.388,0.288,4692.0,0.1,12462.0,0.472,0.22,1.4,0.4
2804,2018-04-11,111190.0,0.388,0.288,4692.0,0.1,12462.0,0.472,0.22,1.4,0.4
2805,2018-04-12,111360.0,0.388,0.288,4692.0,0.1,12462.0,0.472,0.22,1.4,0.4
2806,2018-04-13,111020.0,0.388,0.288,4692.0,0.1,12462.0,0.472,0.22,1.4,0.4
2807,2018-04-16,107786.0,0.388,0.288,4692.0,0.1,12462.0,0.472,0.22,1.4,0.4
2808,2018-04-17,104666.0,0.388,0.288,4692.0,0.1,12462.0,0.472,0.22,1.4,0.4
2809,2018-04-18,106368.0,0.388,0.288,4692.0,0.1,12462.0,0.472,0.22,1.4,0.4
2810,2018-04-19,106368.0,0.388,0.288,4692.0,0.1,12462.0,0.472,0.22,1.4,0.4
2811,2018-04-20,105517.0,0.388,0.288,4692.0,0.1,12462.0,0.472,0.22,1.4,0.4
2812,2018-04-23,103475.0,0.388,0.288,4692.0,0.1,12462.0,0.472,0.22,1.4,0.4
2813,2018-04-24,102113.0,0.388,0.288,4692.0,0.1,12462.0,0.472,0.22,1.4,0.4
2814,2018-04-26,102680.0,0.388,0.288,4692.0,0.1,12462.0,0.472,0.22,1.4,0.4
2815,2018-04-27,104950.0,0.388,0.288,4692.0,0.1,12462.0,0.472,0.22,1.4,0.4
2816,2018-05-02,104666.0,0.388,0.288,4692.0,0.1,12462.0,0.472,0.22,1.4,0.4
2817,2018-05-03,104950.0,0.388,0.288,4692.0,0.1,12462.0,0.472,0.22,1.4,0.4
2818,2018-05-04,104382.0,0.388,0.288,4692.0,0.1,12462.0,0.472,0.22,1.4,0.4
2819,2018-05-07,107786.0,0.388,0.288,4692.0,0.1,12462.0,0.472,0.22,1.4,0.4
2820,2018-05-08,105006.0,0.388,0.288,4692.0,0.1,12462.0,0.472,0.22,1.4,0.4
2821,2018-05-09,104950.0,0.388,0.288,4692.0,0.1,12462.0,0.472,0.22,1.4,0.4
2822,2018-05-10,102113.0,0.388,0.288,4692.0,0.1,12462.0,0.472,0.22,1.4,0.4
2823,2018-05-11,100979.0,0.388,0.288,4692.0,0.1,12462.0,0.472,0.22,1.4,0.4
2824,2018-05-14,100979.0,0.388,0.288,4692.0,0.1,12462.0,0.472,0.22,1.4,0.4
2825,2018-05-15,99844.0,0.388,0.288,4692.0,0.1,12462.0,0.472,0.22,1.4,0.4
2826,2018-05-16,95930.0,0.388,0.288,4692.0,0.1,12462.0,0.472,0.22,1.4,0.4
2827,2018-05-17,93604.0,0.388,0.288,4692.0,0.1,12462.0,0.472,0.22,1.4,0.4
2828,2018-05-18,97064.0,0.388,0.288,4692.0,0.1,12462.0,0.472,0.22,1.4,0.4
2829,2018-05-21,94171.0,0.388,0.288,4692.0,0.1,12462.0,0.472,0.22,1.4,0.4
2830,2018-05-22,91902.0,0.388,0.288,4692.0,0.1,12462.0,0.472,0.22,1.4,0.4
2831,2018-05-23,94909.0,0.388,0.288,4692.0,0.1,12462.0,0.472,0.22,1.4,0.4
2832,2018-05-24,95306.0,0.388,0.288,4692.0,0.1,12462.0,0.472,0.22,1.4,0.4
2833,2018-05-25,94171.0,0.388,0.288,4692.0,0.1,12462.0,0.472,0.22,1.4,0.4
2834,2018-05-28,93604.0,0.388,0.288,4692.0,0.1,12462.0,0.472,0.22,1.4,0.4
2835,2018-05-29,95646.0,0.388,0.288,4692.0,0.1,12462.0,0.472,0.22,1.4,0.4
2836,2018-05-30,93887.0,0.388,0.288,4692.0,0.1,12462.0,0.472,0.22,1.4,0.4
2837,2018-05-31,93150.0,0.388,0.288,4692.0,0.1,12462.0,0.472,0.22,1.4,0.4
2838,2018-06-01,95419.0,0.388,0.288,4692.0,0.1,12462.0,0.472,0.22,1.4,0.4
2839,2018-06-04,99277.0,0.388,0.288,4692.0,0.1,12462.0,0.472,0.22,1.4,0.4
2840,2018-06-05,101282.0,0.388,0.288,4692.0,0.1,12462.0,0.472,0.22,1.4,0.4
2841,2018-06-06,100138.0,0.388,0.288,4692.0,0.1,12462.0,0.472,0.22,1.4,0.4
2842,2018-06-07,101454.0,0.388,0.288,4692.0,0.1,12462.0,0.472,0.22,1.4,0.4
2843,2018-06-08,101282.0,0.388,0.288,4692.0,0.1,12462.0,0.472,0.22,1.4,0.4
2844,2018-06-11,103056.0,0.388,0.288,4692.0,0.1,12462.0,0.472,0.22,1.4,0.4
2845,2018-06-12,103571.0,0.388,0.288,4692.0,0.1,12462.0,0.472,0.22,1.4,0.4
2846,2018-06-13,103571.0,0.388,0.288,4692.0,0.1,12462.0,0.472,0.22,1.4,0.4
2847,2018-06-14,102999.0,0.388,0.288,4692.0,0.1,12462.0,0.472,0.22,1.4,0.4
2848,2018-06-15,102999.0,0.388,0.288,4692.0,0.1,12462.0,0.472,0.22,1.4,0.4
2849,2018-06-18,98822.0,0.388,0.288,4692.0,0.1,12462.0,0.472,0.22,1.4,0.4
2850,2018-06-19,95160.0,0.388,0.288,4692.0,0.1,12462.0,0.472,0.22,1.4,0.4
2851,2018-06-20,96590.0,0.388,0.288,4692.0,0.1,12462.0,0.472,0.22,1.4,0.4
2852,2018-06-21,97277.0,0.388,0.288,4692.0,0.1,12462.0,0.472,0.22,1.4,0.4
2853,2018-06-22,101855.0,0.388,0.288,4692.0,0.1,12462.0,0.472,0.22,1.4,0.4
2854,2018-06-25,102541.0,0.388,0.288,4692.0,0.1,12462.0,0.472,0.22,1.4,0.4
2855,2018-06-26,100653.0,0.388,0.288,4692.0,0.1,12462.0,0.472,0.22,1.4,0.4
2856,2018-06-27,100138.0,0.388,0.288,4692.0,0.1,12462.0,0.472,0.22,1.4,0.4
2857,2018-06-28,97277.0,0.388,0.288,4692.0,0.1,12462.0,0.472,0.22,1.4,0.4
2858,2018-06-29,97277.0,0.388,0.288,4692.0,0.1,12462.0,0.472,0.22,1.4,0.4
2859,2018-07-02,97849.0,0.391,0.295,4628.0,0.0,12181.0,0.473,0.204,1.3,0.3
2860,2018-07-03,97277.0,0.391,0.295,4628.0,0.0,12181.0,0.473,0.204,1.3,0.3
2861,2018-07-04,95560.0,0.391,0.295,4628.0,0.0,12181.0,0.473,0.204,1.3,0.3
2862,2018-07-05,94416.0,0.391,0.295,4628.0,0.0,12181.0,0.473,0.204,1.3,0.3
2863,2018-07-06,94988.0,0.391,0.295,4628.0,0.0,12181.0,0.473,0.204,1.3,0.3
2864,2018-07-09,95560.0,0.391,0.295,4628.0,0.0,12181.0,0.473,0.204,1.3,0.3
2865,2018-07-10,95560.0,0.391,0.295,4628.0,0.0,12181.0,0.473,0.204,1.3,0.3
2866,2018-07-11,95560.0,0.391,0.295,4628.0,0.0,12181.0,0.473,0.204,1.3,0.3
2867,2018-07-12,96304.0,0.391,0.295,4628.0,0.0,12181.0,0.473,0.204,1.3,0.3
2868,2018-07-13,95160.0,0.391,0.295,4628.0,0.0,12181.0,0.473,0.204,1.3,0.3
2869,2018-07-16,96132.0,0.391,0.295,4628.0,0.0,12181.0,0.473,0.204,1.3,0.3
2870,2018-07-17,96075.0,0.391,0.295,4628.0,0.0,12181.0,0.473,0.204,1.3,0.3
2871,2018-07-18,96705.0,0.391,0.295,4628.0,0.0,12181.0,0.473,0.204,1.3,0.3
2872,2018-07-19,97563.0,0.391,0.295,4628.0,0.0,12181.0,0.473,0.204,1.3,0.3
2873,2018-07-20,96991.0,0.391,0.295,4628.0,0.0,12181.0,0.473,0.204,1.3,0.3
2874,2018-07-23,97277.0,0.391,0.295,4628.0,0.0,12181.0,0.473,0.204,1.3,0.3
2875,2018-07-24,97220.0,0.391,0.295,4628.0,0.0,12181.0,0.473,0.204,1.3,0.3
2876,2018-07-25,97220.0,0.391,0.295,4628.0,0.0,12181.0,0.473,0.204,1.3,0.3
